"","Code_REGIS","Nom_Partido","CodPartido","Votos"
"2009",1274,"ESTAMOS LISTAS COLOMBIA",1130,14
"2010",1274,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,43
"2011",1274,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,6
"2012",1274,"MOVIMIENTO GENTE NUEVA",1186,1
"2013",1274,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"2014",1274,"PACTO HISTÓRICO",292,97
"2015",1274,"PARTIDO CAMBIO RADICAL",3,65
"2016",1274,"PARTIDO CENTRO DEMOCRÁTICO",11,510
"2017",1274,"PARTIDO CONSERVADOR COLOMBIANO",2,511
"2018",1274,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,218
"2019",1274,"PARTIDO LIBERAL COLOMBIANO",1,456
"2020",1274,"PARTIDO NUEVO LIBERALISMO",19,17
"2021",1274,"TARJETONES NO MARCADOS",998,169
"2022",1274,"VOTO EN BLANCO",996,132
"2023",1274,"VOTOS NULOS",997,122
"2024",1277,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,45
"2025",1277,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,14
"2026",1277,"ESTAMOS LISTAS COLOMBIA",1130,3
"2027",1277,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,17
"2028",1277,"PACTO HISTÓRICO",292,54
"2029",1277,"PARTIDO CAMBIO RADICAL",3,20
"2030",1277,"PARTIDO CENTRO DEMOCRÁTICO",11,45
"2031",1277,"PARTIDO COMUNES",13,5
"2032",1277,"PARTIDO CONSERVADOR COLOMBIANO",2,1058
"2033",1277,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,9
"2034",1277,"PARTIDO LIBERAL COLOMBIANO",1,56
"2035",1277,"PARTIDO NUEVO LIBERALISMO",19,4
"2036",1277,"TARJETONES NO MARCADOS",998,119
"2037",1277,"VOTO EN BLANCO",996,69
"2038",1277,"VOTOS NULOS",997,93
"2039",1280,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,2277
"2040",1280,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,723
"2041",1280,"ESTAMOS LISTAS COLOMBIA",1130,25
"2042",1280,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,415
"2043",1280,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,100
"2044",1280,"MOVIMIENTO GENTE NUEVA",1186,16
"2045",1280,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,21
"2046",1280,"MOVIMIENTO UNITARIO METAPOLITICO",1039,17
"2047",1280,"PACTO HISTÓRICO",292,2403
"2048",1280,"PARTIDO CAMBIO RADICAL",3,2694
"2049",1280,"PARTIDO CENTRO DEMOCRÁTICO",11,1757
"2050",1280,"PARTIDO COMUNES",13,202
"2051",1280,"PARTIDO CONSERVADOR COLOMBIANO",2,5348
"2052",1280,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,3298
"2053",1280,"PARTIDO LIBERAL COLOMBIANO",1,9303
"2054",1280,"PARTIDO NUEVO LIBERALISMO",19,119
"2055",1280,"TARJETONES NO MARCADOS",998,1944
"2056",1280,"VOTO EN BLANCO",996,1410
"2057",1280,"VOTOS NULOS",997,1141
"2058",1282,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,36
"2059",1282,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,11
"2060",1282,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,11
"2061",1282,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"2062",1282,"PACTO HISTÓRICO",292,32
"2063",1282,"PARTIDO CAMBIO RADICAL",3,51
"2064",1282,"PARTIDO CENTRO DEMOCRÁTICO",11,50
"2065",1282,"PARTIDO CONSERVADOR COLOMBIANO",2,1001
"2066",1282,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,4
"2067",1282,"PARTIDO LIBERAL COLOMBIANO",1,545
"2068",1282,"PARTIDO NUEVO LIBERALISMO",19,1
"2069",1282,"TARJETONES NO MARCADOS",998,81
"2070",1282,"VOTO EN BLANCO",996,50
"2071",1282,"VOTOS NULOS",997,56
"2072",1283,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,946
"2073",1283,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,102
"2074",1283,"ESTAMOS LISTAS COLOMBIA",1130,19
"2075",1283,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,130
"2076",1283,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,4
"2077",1283,"MOVIMIENTO GENTE NUEVA",1186,8
"2078",1283,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,7
"2079",1283,"MOVIMIENTO UNITARIO METAPOLITICO",1039,4
"2080",1283,"PACTO HISTÓRICO",292,267
"2081",1283,"PARTIDO CAMBIO RADICAL",3,85
"2082",1283,"PARTIDO CENTRO DEMOCRÁTICO",11,868
"2083",1283,"PARTIDO COMUNES",13,129
"2084",1283,"PARTIDO CONSERVADOR COLOMBIANO",2,1152
"2085",1283,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,620
"2086",1283,"PARTIDO LIBERAL COLOMBIANO",1,576
"2087",1283,"PARTIDO NUEVO LIBERALISMO",19,44
"2088",1283,"TARJETONES NO MARCADOS",998,343
"2089",1283,"VOTO EN BLANCO",996,411
"2090",1283,"VOTOS NULOS",997,244
"2091",1286,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,385
"2092",1286,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,25
"2093",1286,"ESTAMOS LISTAS COLOMBIA",1130,341
"2094",1286,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,28
"2095",1286,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"2096",1286,"MOVIMIENTO GENTE NUEVA",1186,3
"2097",1286,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"2098",1286,"PACTO HISTÓRICO",292,152
"2099",1286,"PARTIDO CAMBIO RADICAL",3,76
"2100",1286,"PARTIDO CENTRO DEMOCRÁTICO",11,217
"2101",1286,"PARTIDO COMUNES",13,8
"2102",1286,"PARTIDO CONSERVADOR COLOMBIANO",2,792
"2103",1286,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,9
"2104",1286,"PARTIDO LIBERAL COLOMBIANO",1,927
"2105",1286,"PARTIDO NUEVO LIBERALISMO",19,14
"2106",1286,"TARJETONES NO MARCADOS",998,350
"2107",1286,"VOTO EN BLANCO",996,112
"2108",1286,"VOTOS NULOS",997,171
"2109",1289,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,174
"2110",1289,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,21
"2111",1289,"ESTAMOS LISTAS COLOMBIA",1130,9
"2112",1289,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,25
"2113",1289,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"2114",1289,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"2115",1289,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"2116",1289,"PACTO HISTÓRICO",292,95
"2117",1289,"PARTIDO CAMBIO RADICAL",3,48
"2118",1289,"PARTIDO CENTRO DEMOCRÁTICO",11,341
"2119",1289,"PARTIDO COMUNES",13,2
"2120",1289,"PARTIDO CONSERVADOR COLOMBIANO",2,954
"2121",1289,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,24
"2122",1289,"PARTIDO LIBERAL COLOMBIANO",1,139
"2123",1289,"PARTIDO NUEVO LIBERALISMO",19,9
"2124",1289,"TARJETONES NO MARCADOS",998,115
"2125",1289,"VOTO EN BLANCO",996,86
"2126",1289,"VOTOS NULOS",997,107
"2127",1290,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,173
"2128",1290,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,157
"2129",1290,"ESTAMOS LISTAS COLOMBIA",1130,2
"2130",1290,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,37
"2131",1290,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"2132",1290,"MOVIMIENTO GENTE NUEVA",1186,1
"2133",1290,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"2134",1290,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"2135",1290,"PACTO HISTÓRICO",292,89
"2136",1290,"PARTIDO CAMBIO RADICAL",3,203
"2137",1290,"PARTIDO CENTRO DEMOCRÁTICO",11,418
"2138",1290,"PARTIDO CONSERVADOR COLOMBIANO",2,292
"2139",1290,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,100
"2140",1290,"PARTIDO LIBERAL COLOMBIANO",1,1466
"2141",1290,"PARTIDO NUEVO LIBERALISMO",19,25
"2142",1290,"TARJETONES NO MARCADOS",998,141
"2143",1290,"VOTO EN BLANCO",996,121
"2144",1290,"VOTOS NULOS",997,206
"2145",1291,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,790
"2146",1291,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,33
"2147",1291,"ESTAMOS LISTAS COLOMBIA",1130,1
"2148",1291,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,9
"2149",1291,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"2150",1291,"MOVIMIENTO GENTE NUEVA",1186,1
"2151",1291,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"2152",1291,"PACTO HISTÓRICO",292,7
"2153",1291,"PARTIDO CAMBIO RADICAL",3,129
"2154",1291,"PARTIDO CENTRO DEMOCRÁTICO",11,28
"2155",1291,"PARTIDO COMUNES",13,7
"2156",1291,"PARTIDO CONSERVADOR COLOMBIANO",2,1217
"2157",1291,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,521
"2158",1291,"PARTIDO LIBERAL COLOMBIANO",1,706
"2159",1291,"PARTIDO NUEVO LIBERALISMO",19,3
"2160",1291,"TARJETONES NO MARCADOS",998,80
"2161",1291,"VOTO EN BLANCO",996,5
"2162",1291,"VOTOS NULOS",997,142
"2163",1292,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,339
"2164",1292,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,92
"2165",1292,"ESTAMOS LISTAS COLOMBIA",1130,39
"2166",1292,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,65
"2167",1292,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"2168",1292,"MOVIMIENTO GENTE NUEVA",1186,2
"2169",1292,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,9
"2170",1292,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"2171",1292,"PACTO HISTÓRICO",292,122
"2172",1292,"PARTIDO CAMBIO RADICAL",3,361
"2173",1292,"PARTIDO CENTRO DEMOCRÁTICO",11,916
"2174",1292,"PARTIDO COMUNES",13,15
"2175",1292,"PARTIDO CONSERVADOR COLOMBIANO",2,695
"2176",1292,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,190
"2177",1292,"PARTIDO LIBERAL COLOMBIANO",1,650
"2178",1292,"PARTIDO NUEVO LIBERALISMO",19,22
"2179",1292,"TARJETONES NO MARCADOS",998,264
"2180",1292,"VOTO EN BLANCO",996,227
"2181",1292,"VOTOS NULOS",997,291
"2182",1293,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,254
"2183",1293,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,68
"2184",1293,"ESTAMOS LISTAS COLOMBIA",1130,8
"2185",1293,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,28
"2186",1293,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,5
"2187",1293,"MOVIMIENTO GENTE NUEVA",1186,4
"2188",1293,"PACTO HISTÓRICO",292,62
"2189",1293,"PARTIDO CAMBIO RADICAL",3,163
"2190",1293,"PARTIDO CENTRO DEMOCRÁTICO",11,256
"2191",1293,"PARTIDO COMUNES",13,3
"2192",1293,"PARTIDO CONSERVADOR COLOMBIANO",2,329
"2193",1293,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,81
"2194",1293,"PARTIDO LIBERAL COLOMBIANO",1,343
"2195",1293,"PARTIDO NUEVO LIBERALISMO",19,7
"2196",1293,"TARJETONES NO MARCADOS",998,168
"2197",1293,"VOTO EN BLANCO",996,54
"2198",1293,"VOTOS NULOS",997,102
"2199",1295,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,2814
"2200",1295,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,99
"2201",1295,"ESTAMOS LISTAS COLOMBIA",1130,208
"2202",1295,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,221
"2203",1295,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"2204",1295,"MOVIMIENTO GENTE NUEVA",1186,16
"2205",1295,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,24
"2206",1295,"MOVIMIENTO UNITARIO METAPOLITICO",1039,5
"2207",1295,"PACTO HISTÓRICO",292,484
"2208",1295,"PARTIDO CAMBIO RADICAL",3,202
"2209",1295,"PARTIDO CENTRO DEMOCRÁTICO",11,1069
"2210",1295,"PARTIDO COMUNES",13,132
"2211",1295,"PARTIDO CONSERVADOR COLOMBIANO",2,2206
"2212",1295,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,192
"2213",1295,"PARTIDO LIBERAL COLOMBIANO",1,1000
"2214",1295,"PARTIDO NUEVO LIBERALISMO",19,79
"2215",1295,"TARJETONES NO MARCADOS",998,401
"2216",1295,"VOTO EN BLANCO",996,802
"2217",1295,"VOTOS NULOS",997,554
"2218",1298,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,461
"2219",1298,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,74
"2220",1298,"ESTAMOS LISTAS COLOMBIA",1130,11
"2221",1298,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,68
"2222",1298,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,4
"2223",1298,"MOVIMIENTO GENTE NUEVA",1186,3
"2224",1298,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,5
"2225",1298,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"2226",1298,"PACTO HISTÓRICO",292,188
"2227",1298,"PARTIDO CAMBIO RADICAL",3,90
"2228",1298,"PARTIDO CENTRO DEMOCRÁTICO",11,533
"2229",1298,"PARTIDO COMUNES",13,3
"2230",1298,"PARTIDO CONSERVADOR COLOMBIANO",2,1061
"2231",1298,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,81
"2232",1298,"PARTIDO LIBERAL COLOMBIANO",1,1265
"2233",1298,"PARTIDO NUEVO LIBERALISMO",19,25
"2234",1298,"TARJETONES NO MARCADOS",998,275
"2235",1298,"VOTO EN BLANCO",996,209
"2236",1298,"VOTOS NULOS",997,195
"2237",1300,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,681
"2238",1300,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,171
"2239",1300,"ESTAMOS LISTAS COLOMBIA",1130,18
"2240",1300,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,58
"2241",1300,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,6
"2242",1300,"MOVIMIENTO GENTE NUEVA",1186,3
"2243",1300,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,5
"2244",1300,"MOVIMIENTO UNITARIO METAPOLITICO",1039,5
"2245",1300,"PACTO HISTÓRICO",292,535
"2246",1300,"PARTIDO CAMBIO RADICAL",3,198
"2247",1300,"PARTIDO CENTRO DEMOCRÁTICO",11,465
"2248",1300,"PARTIDO COMUNES",13,26
"2249",1300,"PARTIDO CONSERVADOR COLOMBIANO",2,1777
"2250",1300,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,821
"2251",1300,"PARTIDO LIBERAL COLOMBIANO",1,947
"2252",1300,"PARTIDO NUEVO LIBERALISMO",19,22
"2253",1300,"TARJETONES NO MARCADOS",998,257
"2254",1300,"VOTO EN BLANCO",996,271
"2255",1300,"VOTOS NULOS",997,356
"2256",1301,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,540
"2257",1301,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,164
"2258",1301,"ESTAMOS LISTAS COLOMBIA",1130,46
"2259",1301,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,39
"2260",1301,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"2261",1301,"MOVIMIENTO GENTE NUEVA",1186,7
"2262",1301,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,4
"2263",1301,"MOVIMIENTO UNITARIO METAPOLITICO",1039,4
"2264",1301,"PACTO HISTÓRICO",292,302
"2265",1301,"PARTIDO CAMBIO RADICAL",3,230
"2266",1301,"PARTIDO CENTRO DEMOCRÁTICO",11,392
"2267",1301,"PARTIDO COMUNES",13,7
"2268",1301,"PARTIDO CONSERVADOR COLOMBIANO",2,1020
"2269",1301,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,926
"2270",1301,"PARTIDO LIBERAL COLOMBIANO",1,1083
"2271",1301,"PARTIDO NUEVO LIBERALISMO",19,22
"2272",1301,"TARJETONES NO MARCADOS",998,404
"2273",1301,"VOTO EN BLANCO",996,174
"2274",1301,"VOTOS NULOS",997,294
"2275",3001,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,19828
"2276",3001,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,16363
"2277",3001,"ESTAMOS LISTAS COLOMBIA",1130,2922
"2278",3001,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,9163
"2279",3001,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,710
"2280",3001,"MOVIMIENTO GENTE NUEVA",1186,454
"2281",3001,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2329
"2282",3001,"MOVIMIENTO UNITARIO METAPOLITICO",1039,193
"2283",3001,"PACTO HISTÓRICO",292,71070
"2284",3001,"PARTIDO CAMBIO RADICAL",3,132984
"2285",3001,"PARTIDO CENTRO DEMOCRÁTICO",11,44209
"2286",3001,"PARTIDO COMUNES",13,385
"2287",3001,"PARTIDO CONSERVADOR COLOMBIANO",2,64723
"2288",3001,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,27549
"2289",3001,"PARTIDO LIBERAL COLOMBIANO",1,65899
"2290",3001,"PARTIDO NUEVO LIBERALISMO",19,4768
"2291",3001,"TARJETONES NO MARCADOS",998,19957
"2292",3001,"VOTO EN BLANCO",996,26242
"2293",3001,"VOTOS NULOS",997,20174
"2294",3004,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,508
"2295",3004,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,231
"2296",3004,"ESTAMOS LISTAS COLOMBIA",1130,22
"2297",3004,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,250
"2298",3004,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,16
"2299",3004,"MOVIMIENTO GENTE NUEVA",1186,6
"2300",3004,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,37
"2301",3004,"MOVIMIENTO UNITARIO METAPOLITICO",1039,5
"2302",3004,"PACTO HISTÓRICO",292,1654
"2303",3004,"PARTIDO CAMBIO RADICAL",3,11303
"2304",3004,"PARTIDO CENTRO DEMOCRÁTICO",11,1171
"2305",3004,"PARTIDO COMUNES",13,14
"2306",3004,"PARTIDO CONSERVADOR COLOMBIANO",2,4686
"2307",3004,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,4148
"2308",3004,"PARTIDO LIBERAL COLOMBIANO",1,6633
"2309",3004,"PARTIDO NUEVO LIBERALISMO",19,47
"2310",3004,"TARJETONES NO MARCADOS",998,793
"2311",3004,"VOTO EN BLANCO",996,577
"2312",3004,"VOTOS NULOS",997,820
"2313",3007,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,153
"2314",3007,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,36
"2315",3007,"ESTAMOS LISTAS COLOMBIA",1130,3
"2316",3007,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,64
"2317",3007,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,30
"2318",3007,"MOVIMIENTO GENTE NUEVA",1186,13
"2319",3007,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,55
"2320",3007,"PACTO HISTÓRICO",292,158
"2321",3007,"PARTIDO CAMBIO RADICAL",3,2885
"2322",3007,"PARTIDO CENTRO DEMOCRÁTICO",11,1131
"2323",3007,"PARTIDO COMUNES",13,5
"2324",3007,"PARTIDO CONSERVADOR COLOMBIANO",2,1496
"2325",3007,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,2052
"2326",3007,"PARTIDO LIBERAL COLOMBIANO",1,4729
"2327",3007,"PARTIDO NUEVO LIBERALISMO",19,15
"2328",3007,"TARJETONES NO MARCADOS",998,226
"2329",3007,"VOTO EN BLANCO",996,85
"2330",3007,"VOTOS NULOS",997,341
"2331",3010,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,55
"2332",3010,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,68
"2333",3010,"ESTAMOS LISTAS COLOMBIA",1130,1
"2334",3010,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,68
"2335",3010,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"2336",3010,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"2337",3010,"PACTO HISTÓRICO",292,29
"2338",3010,"PARTIDO CAMBIO RADICAL",3,3364
"2339",3010,"PARTIDO CENTRO DEMOCRÁTICO",11,208
"2340",3010,"PARTIDO COMUNES",13,8
"2341",3010,"PARTIDO CONSERVADOR COLOMBIANO",2,1506
"2342",3010,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,704
"2343",3010,"PARTIDO LIBERAL COLOMBIANO",1,2402
"2344",3010,"PARTIDO NUEVO LIBERALISMO",19,2
"2345",3010,"TARJETONES NO MARCADOS",998,153
"2346",3010,"VOTO EN BLANCO",996,70
"2347",3010,"VOTOS NULOS",997,176
"2348",3013,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,540
"2349",3013,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,381
"2350",3013,"ESTAMOS LISTAS COLOMBIA",1130,30
"2351",3013,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,227
"2352",3013,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,7
"2353",3013,"MOVIMIENTO GENTE NUEVA",1186,5
"2354",3013,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,24
"2355",3013,"MOVIMIENTO UNITARIO METAPOLITICO",1039,8
"2356",3013,"PACTO HISTÓRICO",292,1716
"2357",3013,"PARTIDO CAMBIO RADICAL",3,9297
"2358",3013,"PARTIDO CENTRO DEMOCRÁTICO",11,1459
"2359",3013,"PARTIDO COMUNES",13,66
"2360",3013,"PARTIDO CONSERVADOR COLOMBIANO",2,2247
"2361",3013,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,750
"2362",3013,"PARTIDO LIBERAL COLOMBIANO",1,5201
"2363",3013,"PARTIDO NUEVO LIBERALISMO",19,61
"2364",3013,"TARJETONES NO MARCADOS",998,700
"2365",3013,"VOTO EN BLANCO",996,697
"2366",3013,"VOTOS NULOS",997,846
"2367",3016,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,187
"2368",3016,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,75
"2369",3016,"ESTAMOS LISTAS COLOMBIA",1130,5
"2370",3016,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,65
"2371",3016,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"2372",3016,"MOVIMIENTO GENTE NUEVA",1186,1
"2373",3016,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,7
"2374",3016,"PACTO HISTÓRICO",292,282
"2375",3016,"PARTIDO CAMBIO RADICAL",3,4302
"2376",3016,"PARTIDO CENTRO DEMOCRÁTICO",11,359
"2377",3016,"PARTIDO COMUNES",13,3
"2378",3016,"PARTIDO CONSERVADOR COLOMBIANO",2,2465
"2379",3016,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,2990
"2380",3016,"PARTIDO LIBERAL COLOMBIANO",1,853
"2381",3016,"PARTIDO NUEVO LIBERALISMO",19,10
"2382",3016,"TARJETONES NO MARCADOS",998,204
"2383",3016,"VOTO EN BLANCO",996,108
"2384",3016,"VOTOS NULOS",997,275
"2385",3019,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,152
"2386",3019,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,101
"2387",3019,"ESTAMOS LISTAS COLOMBIA",1130,3
"2388",3019,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,118
"2389",3019,"MOVIMIENTO GENTE NUEVA",1186,2
"2390",3019,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,10
"2391",3019,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"2392",3019,"PACTO HISTÓRICO",292,244
"2393",3019,"PARTIDO CAMBIO RADICAL",3,7676
"2394",3019,"PARTIDO CENTRO DEMOCRÁTICO",11,299
"2395",3019,"PARTIDO COMUNES",13,5
"2396",3019,"PARTIDO CONSERVADOR COLOMBIANO",2,1251
"2397",3019,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1084
"2398",3019,"PARTIDO LIBERAL COLOMBIANO",1,4289
"2399",3019,"PARTIDO NUEVO LIBERALISMO",19,20
"2400",3019,"TARJETONES NO MARCADOS",998,346
"2401",3019,"VOTO EN BLANCO",996,135
"2402",3019,"VOTOS NULOS",997,563
"2403",3022,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1029
"2404",3022,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,692
"2405",3022,"ESTAMOS LISTAS COLOMBIA",1130,62
"2406",3022,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,496
